Match URL,Team 1,Team 2,Score 1,Score 2,Event,Date
https://www.hltv.org/matches/2379613/og-vs-weloveusmooya-pgl-bucharest-2025-europe-open-qualifier-2,OG,WeLoveUSmooya,2,0,PGL Bucharest 2025 Europe Open Qualifier 2,2025-02-17
https://www.hltv.org/matches/2379353/astralis-vs-mibr-pgl-cluj-napoca-2025,Astralis,MIBR,2,1,PGL Cluj-Napoca 2025,2025-02-17
https://www.hltv.org/matches/2379352/3dmax-vs-eternal-fire-pgl-cluj-napoca-2025,3DMAX,Eternal Fire,1,2,PGL Cluj-Napoca 2025,2025-02-17
https://www.hltv.org/matches/2379604/bad-news-eagles-vs-genone-pgl-bucharest-2025-europe-open-qualifier-2,Bad News Eagles,GenOne,17,19,PGL Bucharest 2025 Europe Open Qualifier 2,2025-02-17
https://www.hltv.org/matches/2379608/weloveusmooya-vs-amkal-pgl-bucharest-2025-europe-open-qualifier-2,WeLoveUSmooya,AMKAL,13,11,PGL Bucharest 2025 Europe Open Qualifier 2,2025-02-17
https://www.hltv.org/matches/2379603/leo-vs-mission-possible-pgl-bucharest-2025-europe-open-qualifier-2,Leo,Mission Possible,13,8,PGL Bucharest 2025 Europe Open Qualifier 2,2025-02-17
https://www.hltv.org/matches/2379606/little-red-door-vs-cybershoke-pgl-bucharest-2025-europe-open-qualifier-2,Little Red Door,CYBERSHOKE,11,13,PGL Bucharest 2025 Europe Open Qualifier 2,2025-02-17
https://www.hltv.org/matches/2379607/hyuga-vs-plush-pgl-bucharest-2025-europe-open-qualifier-2,Hyuga,PLUSH,0,1,PGL Bucharest 2025 Europe Open Qualifier 2,2025-02-17
https://www.hltv.org/matches/2379602/mercenaires-vs-rhyno-pgl-bucharest-2025-europe-open-qualifier-2,Mercenaires,Rhyno,13,11,PGL Bucharest 2025 Europe Open Qualifier 2,2025-02-17
https://www.hltv.org/matches/2379605/hesta-vs-phantom-pgl-bucharest-2025-europe-open-qualifier-2,Hesta,Phantom,13,5,PGL Bucharest 2025 Europe Open Qualifier 2,2025-02-17
https://www.hltv.org/matches/2379609/og-vs-moneytrees-pgl-bucharest-2025-europe-open-qualifier-2,OG,moneytrees,13,8,PGL Bucharest 2025 Europe Open Qualifier 2,2025-02-17
https://www.hltv.org/matches/2379393/gtz-vs-cph-wolves-cct-season-2-europe-series-18,GTZ,CPH Wolves,0,2,CCT Season 2 Europe Series 18,2025-02-17
https://www.hltv.org/matches/2379578/kono-vs-cybershoke-yalla-compass-winter-2025,kONO,CYBERSHOKE,1,2,YaLLa Compass Winter 2025,2025-02-17
https://www.hltv.org/matches/2379395/fnatic-vs-rush-b-cct-season-2-europe-series-18,fnatic,RUSH B,2,1,CCT Season 2 Europe Series 18,2025-02-17
https://www.hltv.org/matches/2379350/mouz-vs-falcons-pgl-cluj-napoca-2025,MOUZ,Falcons,1,2,PGL Cluj-Napoca 2025,2025-02-17
https://www.hltv.org/matches/2379351/wildcard-vs-big-pgl-cluj-napoca-2025,Wildcard,BIG,1,2,PGL Cluj-Napoca 2025,2025-02-17
https://www.hltv.org/matches/2379577/eclot-vs-forze-reload-yalla-compass-winter-2025,ECLOT,FORZE Reload,0,2,YaLLa Compass Winter 2025,2025-02-17
https://www.hltv.org/matches/2379388/uno-mille-vs-shinden-cct-season-2-south-america-series-7,UNO MILLE,ShindeN,2,0,CCT Season 2 South America Series 7,2025-02-16
https://www.hltv.org/matches/2379601/nuclear-tigeres-vs-k27-cyberx-celebration-championship-2025,Nuclear TigeRES,K27,1,2,CyberX Celebration Championship 2025,2025-02-16
https://www.hltv.org/matches/2379387/familia-maquininha-vs-players-cct-season-2-south-america-series-7,Familia Maquininha,Players,0,2,CCT Season 2 South America Series 7,2025-02-16
https://www.hltv.org/matches/2379386/swingers-vs-yawara-cct-season-2-south-america-series-7,Swingers,Yawara,2,0,CCT Season 2 South America Series 7,2025-02-16
https://www.hltv.org/matches/2379348/pain-vs-the-mongolz-pgl-cluj-napoca-2025,paiN,The MongolZ,1,2,PGL Cluj-Napoca 2025,2025-02-16
https://www.hltv.org/matches/2379394/sinners-vs-ecstatic-cct-season-2-europe-series-18,SINNERS,ECSTATIC,0,2,CCT Season 2 Europe Series 18,2025-02-16
https://www.hltv.org/matches/2379349/saw-vs-flyquest-pgl-cluj-napoca-2025,SAW,FlyQuest,2,1,PGL Cluj-Napoca 2025,2025-02-16
https://www.hltv.org/matches/2379396/navi-junior-vs-sashi-cct-season-2-europe-series-18,NAVI Junior,Sashi,0,2,CCT Season 2 Europe Series 18,2025-02-16
https://www.hltv.org/matches/2379346/mouz-vs-faze-pgl-cluj-napoca-2025,MOUZ,FaZe,0,2,PGL Cluj-Napoca 2025,2025-02-16
https://www.hltv.org/matches/2379392/500-vs-cybershoke-cct-season-2-europe-series-18,500,CYBERSHOKE,1,2,CCT Season 2 Europe Series 18,2025-02-16
https://www.hltv.org/matches/2379347/complexity-vs-imperial-valkyries-pgl-cluj-napoca-2025,Complexity,Imperial Valkyries,2,0,PGL Cluj-Napoca 2025,2025-02-16
https://www.hltv.org/matches/2379344/falcons-vs-astralis-pgl-cluj-napoca-2025,Falcons,Astralis,2,1,PGL Cluj-Napoca 2025,2025-02-16
https://www.hltv.org/matches/2379571/ak-bars-vs-bootcamposh-nitro-fresh-masters-2025,AK BARS,BooTCampOSH,2,0,Nitro Fresh Masters 2025,2025-02-16
https://www.hltv.org/matches/2379345/wildcard-vs-virtuspro-pgl-cluj-napoca-2025,Wildcard,Virtus.pro,0,2,PGL Cluj-Napoca 2025,2025-02-16
https://www.hltv.org/matches/2379342/eternal-fire-vs-big-pgl-cluj-napoca-2025,Eternal Fire,BIG,2,0,PGL Cluj-Napoca 2025,2025-02-16
https://www.hltv.org/matches/2379343/3dmax-vs-mibr-pgl-cluj-napoca-2025,3DMAX,MIBR,2,0,PGL Cluj-Napoca 2025,2025-02-16
https://www.hltv.org/matches/2379139/justice-for-tomorrow-vs-mantra-dfrag-invitational-2025-closed-qualifier,Justice For Tomorrow,MANTRA,2,1,DFRAG Invitational 2025 Closed Qualifier,2025-02-16
https://www.hltv.org/matches/2379137/bbbmbcbs-vs-mantra-dfrag-invitational-2025-closed-qualifier,BBBMBCBS,MANTRA,0,2,DFRAG Invitational 2025 Closed Qualifier,2025-02-15
https://www.hltv.org/matches/2379140/housebets-vs-kzg-dfrag-invitational-2025-closed-qualifier,Housebets,KZG,2,0,DFRAG Invitational 2025 Closed Qualifier,2025-02-15
https://www.hltv.org/matches/2379385/kr-vs-gamehunters-cct-season-2-south-america-series-7,KRÜ,GameHunters,0,2,CCT Season 2 South America Series 7,2025-02-15
https://www.hltv.org/matches/2379384/dusty-roots-vs-bounty-hunters-cct-season-2-south-america-series-7,Dusty Roots,Bounty Hunters,1,2,CCT Season 2 South America Series 7,2025-02-15
https://www.hltv.org/matches/2379138/dxa-vs-kzg-dfrag-invitational-2025-closed-qualifier,DXA,KZG,0,1,DFRAG Invitational 2025 Closed Qualifier,2025-02-15
https://www.hltv.org/matches/2379468/ninjas-in-pyjamas-vs-rebels-pgl-bucharest-2025-europe-open-qualifier-1,Ninjas in Pyjamas,Rebels,13,9,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379383/adalyamigos-vs-mibr-academy-cct-season-2-south-america-series-7,adalYamigos,MIBR Academy,1,2,CCT Season 2 South America Series 7,2025-02-15
https://www.hltv.org/matches/2379466/rebels-vs-kono-pgl-bucharest-2025-europe-open-qualifier-1,Rebels,kONO,2,1,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379045/500-vs-partizan-cct-season-2-europe-series-17,500,Partizan,2,1,CCT Season 2 Europe Series 17,2025-02-15
https://www.hltv.org/matches/2379467/ninjas-in-pyjamas-vs-virtual-cottage-pgl-bucharest-2025-europe-open-qualifier-1,Ninjas in Pyjamas,Virtual Cottage,2,0,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379382/fnatic-vs-monte-cct-season-2-europe-series-18,fnatic,Monte,1,2,CCT Season 2 Europe Series 18,2025-02-15
https://www.hltv.org/matches/2379464/virtual-cottage-vs-algo-pgl-bucharest-2025-europe-open-qualifier-1,Virtual Cottage,ALGO,2,1,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379340/falcons-vs-pain-pgl-cluj-napoca-2025,Falcons,paiN,1,2,PGL Cluj-Napoca 2025,2025-02-15
https://www.hltv.org/matches/2379465/ninjas-in-pyjamas-vs-ruby-pgl-bucharest-2025-europe-open-qualifier-1,Ninjas in Pyjamas,RUBY,2,1,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379463/baks-vs-kono-pgl-bucharest-2025-europe-open-qualifier-1,BAKS,kONO,1,2,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379462/tgm-vs-rebels-pgl-bucharest-2025-europe-open-qualifier-1,TGM,Rebels,0,2,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379044/partizan-vs-ence-cct-season-2-europe-series-17,Partizan,ENCE,2,1,CCT Season 2 Europe Series 17,2025-02-15
https://www.hltv.org/matches/2379381/gun5-vs-9ine-cct-season-2-europe-series-18,GUN5,9INE,0,2,CCT Season 2 Europe Series 18,2025-02-15
https://www.hltv.org/matches/2379341/saw-vs-astralis-pgl-cluj-napoca-2025,SAW,Astralis,0,2,PGL Cluj-Napoca 2025,2025-02-15
https://www.hltv.org/matches/2379442/astralis-talent-vs-algo-pgl-bucharest-2025-europe-open-qualifier-1,Astralis Talent,ALGO,14,16,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379439/og-vs-rebels-pgl-bucharest-2025-europe-open-qualifier-1,OG,Rebels,7,13,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379440/baks-vs-hesta-pgl-bucharest-2025-europe-open-qualifier-1,BAKS,Hesta,16,12,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379443/eternal-premium-vs-virtual-cottage-pgl-bucharest-2025-europe-open-qualifier-1,eternal premium,Virtual Cottage,8,13,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379338/faze-vs-eternal-fire-pgl-cluj-napoca-2025,FaZe,Eternal Fire,2,1,PGL Cluj-Napoca 2025,2025-02-15
https://www.hltv.org/matches/2379444/preasy-vs-ruby-pgl-bucharest-2025-europe-open-qualifier-1,Preasy,RUBY,9,13,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379441/kono-vs-rush-b-pgl-bucharest-2025-europe-open-qualifier-1,kONO,RUSH B,13,9,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379445/benched-vs-ninjas-in-pyjamas-pgl-bucharest-2025-europe-open-qualifier-1,benched,Ninjas in Pyjamas,2,13,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-15
https://www.hltv.org/matches/2379339/mibr-vs-imperial-valkyries-pgl-cluj-napoca-2025,MIBR,Imperial Valkyries,2,0,PGL Cluj-Napoca 2025,2025-02-15
https://www.hltv.org/matches/2379043/500-vs-b8-cct-season-2-europe-series-17,500,B8,2,1,CCT Season 2 Europe Series 17,2025-02-15
https://www.hltv.org/matches/2379380/navi-junior-vs-ecstatic-cct-season-2-europe-series-18,NAVI Junior,ECSTATIC,2,0,CCT Season 2 Europe Series 18,2025-02-15
https://www.hltv.org/matches/2379337/complexity-vs-virtuspro-pgl-cluj-napoca-2025,Complexity,Virtus.pro,0,2,PGL Cluj-Napoca 2025,2025-02-15
https://www.hltv.org/matches/2379336/the-mongolz-vs-wildcard-pgl-cluj-napoca-2025,The MongolZ,Wildcard,2,0,PGL Cluj-Napoca 2025,2025-02-15
https://www.hltv.org/matches/2379379/sashi-vs-sinners-cct-season-2-europe-series-18,Sashi,SINNERS,2,1,CCT Season 2 Europe Series 18,2025-02-15
https://www.hltv.org/matches/2379335/big-vs-flyquest-pgl-cluj-napoca-2025,BIG,FlyQuest,2,1,PGL Cluj-Napoca 2025,2025-02-15
https://www.hltv.org/matches/2379334/mouz-vs-3dmax-pgl-cluj-napoca-2025,MOUZ,3DMAX,2,0,PGL Cluj-Napoca 2025,2025-02-15
https://www.hltv.org/matches/2379136/semperfi-vs-justice-for-tomorrow-dfrag-invitational-2025-closed-qualifier,SemperFi,Justice For Tomorrow,2,0,DFRAG Invitational 2025 Closed Qualifier,2025-02-15
https://www.hltv.org/matches/2379135/housebets-vs-vantage-dfrag-invitational-2025-closed-qualifier,Housebets,Vantage,1,2,DFRAG Invitational 2025 Closed Qualifier,2025-02-15
https://www.hltv.org/matches/2379134/kzg-vs-justice-for-tomorrow-dfrag-invitational-2025-closed-qualifier,KZG,Justice For Tomorrow,0,2,DFRAG Invitational 2025 Closed Qualifier,2025-02-15
https://www.hltv.org/matches/2379133/dxa-vs-semperfi-dfrag-invitational-2025-closed-qualifier,DXA,SemperFi,0,2,DFRAG Invitational 2025 Closed Qualifier,2025-02-14
https://www.hltv.org/matches/2379132/mantra-vs-vantage-dfrag-invitational-2025-closed-qualifier,MANTRA,Vantage,0,2,DFRAG Invitational 2025 Closed Qualifier,2025-02-14
https://www.hltv.org/matches/2379374/oddik-vs-uno-mille-cct-season-2-south-america-series-7,ODDIK,UNO MILLE,2,0,CCT Season 2 South America Series 7,2025-02-14
https://www.hltv.org/matches/2379131/housebets-vs-bbbmbcbs-dfrag-invitational-2025-closed-qualifier,Housebets,BBBMBCBS,2,0,DFRAG Invitational 2025 Closed Qualifier,2025-02-14
https://www.hltv.org/matches/2379373/solid-vs-dusty-roots-cct-season-2-south-america-series-7,Solid,Dusty Roots,2,0,CCT Season 2 South America Series 7,2025-02-14
https://www.hltv.org/matches/2379437/m80-vs-boss-ace-north-american-masters-spring-2025-blast-premier-rising-event,M80,BOSS,2,0,ACE North American Masters Spring 2025 - BLAST Premier Rising Event,2025-02-14
https://www.hltv.org/matches/2379372/kr-vs-bounty-hunters-cct-season-2-south-america-series-7,KRÜ,Bounty Hunters,0,2,CCT Season 2 South America Series 7,2025-02-14
https://www.hltv.org/matches/2379438/tgm-vs-eyeballers-pgl-bucharest-2025-europe-open-qualifier-1,TGM,EYEBALLERS,13,11,PGL Bucharest 2025 Europe Open Qualifier 1,2025-02-14
https://www.hltv.org/matches/2379042/ence-vs-passion-ua-cct-season-2-europe-series-17,ENCE,Passion UA,2,0,CCT Season 2 Europe Series 17,2025-02-14
https://www.hltv.org/matches/2379436/boss-vs-getting-info-ace-north-american-masters-spring-2025-blast-premier-rising-event,BOSS,Getting Info,2,0,ACE North American Masters Spring 2025 - BLAST Premier Rising Event,2025-02-14
https://www.hltv.org/matches/2379378/500-vs-bcgame-cct-season-2-europe-series-18,500,BC.Game,0,2,CCT Season 2 Europe Series 18,2025-02-14
https://www.hltv.org/matches/2379435/nrg-vs-m80-ace-north-american-masters-spring-2025-blast-premier-rising-event,NRG,M80,0,2,ACE North American Masters Spring 2025 - BLAST Premier Rising Event,2025-02-14
https://www.hltv.org/matches/2379041/nemiga-vs-b8-cct-season-2-europe-series-17,Nemiga,B8,1,2,CCT Season 2 Europe Series 17,2025-02-14
https://www.hltv.org/matches/2379333/eternal-fire-vs-imperial-valkyries-pgl-cluj-napoca-2025,Eternal Fire,Imperial Valkyries,2,0,PGL Cluj-Napoca 2025,2025-02-14
https://www.hltv.org/matches/2379371/shinden-vs-gamehunters-cct-season-2-south-america-series-7,ShindeN,GameHunters,2,0,CCT Season 2 South America Series 7,2025-02-14
https://www.hltv.org/matches/2379332/pain-vs-astralis-pgl-cluj-napoca-2025,paiN,Astralis,2,1,PGL Cluj-Napoca 2025,2025-02-14
https://www.hltv.org/matches/2379377/gtz-vs-rush-b-cct-season-2-europe-series-18,GTZ,RUSH B,0,2,CCT Season 2 Europe Series 18,2025-02-14
https://www.hltv.org/matches/2379331/mibr-vs-wildcard-pgl-cluj-napoca-2025,MIBR,Wildcard,0,2,PGL Cluj-Napoca 2025,2025-02-14
https://www.hltv.org/matches/2379040/eclot-vs-500-cct-season-2-europe-series-17,ECLOT,500,0,2,CCT Season 2 Europe Series 17,2025-02-14
https://www.hltv.org/matches/2379329/falcons-vs-flyquest-pgl-cluj-napoca-2025,Falcons,FlyQuest,2,0,PGL Cluj-Napoca 2025,2025-02-14
https://www.hltv.org/matches/2379330/the-mongolz-vs-complexity-pgl-cluj-napoca-2025,The MongolZ,Complexity,2,0,PGL Cluj-Napoca 2025,2025-02-14
https://www.hltv.org/matches/2379376/chimera-vs-cph-wolves-cct-season-2-europe-series-18,Chimera,CPH Wolves,0,2,CCT Season 2 Europe Series 18,2025-02-14
https://www.hltv.org/matches/2379328/faze-vs-saw-pgl-cluj-napoca-2025,FaZe,SAW,2,0,PGL Cluj-Napoca 2025,2025-02-14
https://www.hltv.org/matches/2379327/3dmax-vs-virtuspro-pgl-cluj-napoca-2025,3DMAX,Virtus.pro,2,1,PGL Cluj-Napoca 2025,2025-02-14
https://www.hltv.org/matches/2379039/nexus-vs-partizan-cct-season-2-europe-series-17,Nexus,Partizan,0,2,CCT Season 2 Europe Series 17,2025-02-14
https://www.hltv.org/matches/2379375/cybershoke-vs-alaska-cct-season-2-europe-series-18,CYBERSHOKE,ALASKA,2,0,CCT Season 2 Europe Series 18,2025-02-14
https://www.hltv.org/matches/2379326/mouz-vs-big-pgl-cluj-napoca-2025,MOUZ,BIG,2,0,PGL Cluj-Napoca 2025,2025-02-14
https://www.hltv.org/matches/2379370/swingers-vs-mibr-academy-cct-season-2-south-america-series-7,Swingers,MIBR Academy,2,0,CCT Season 2 South America Series 7,2025-02-13
https://www.hltv.org/matches/2379369/familia-maquininha-vs-yawara-cct-season-2-south-america-series-7,Familia Maquininha,Yawara,1,2,CCT Season 2 South America Series 7,2025-02-13
https://www.hltv.org/matches/2379434/getting-info-vs-might-ace-north-american-masters-spring-2025-blast-premier-rising-event,Getting Info,MIGHT,2,0,ACE North American Masters Spring 2025 - BLAST Premier Rising Event,2025-02-13
https://www.hltv.org/matches/2379038/9-pandas-vs-500-cct-season-2-europe-series-17,9 Pandas,500,1,2,CCT Season 2 Europe Series 17,2025-02-13
https://www.hltv.org/matches/2379368/players-vs-atrix-cct-season-2-south-america-series-7,Players,Atrix,2,1,CCT Season 2 South America Series 7,2025-02-13
https://www.hltv.org/matches/2379433/boss-vs-immigrants-peek-ace-north-american-masters-spring-2025-blast-premier-rising-event,BOSS,Immigrants peek,1,0,ACE North American Masters Spring 2025 - BLAST Premier Rising Event,2025-02-13
https://www.hltv.org/matches/2379432/nouns-vs-m80-ace-north-american-masters-spring-2025-blast-premier-rising-event,Nouns,M80,0,2,ACE North American Masters Spring 2025 - BLAST Premier Rising Event,2025-02-13
https://www.hltv.org/matches/2379325/navi-junior-vs-monte-cct-season-2-europe-series-18,NAVI Junior,Monte,0,2,CCT Season 2 Europe Series 18,2025-02-13
https://www.hltv.org/matches/2379431/nrg-vs-exceritus-ace-north-american-masters-spring-2025-blast-premier-rising-event,NRG,Exceritus,2,0,ACE North American Masters Spring 2025 - BLAST Premier Rising Event,2025-02-13
https://www.hltv.org/matches/2379037/passion-ua-vs-apogee-cct-season-2-europe-series-17,Passion UA,Apogee,2,0,CCT Season 2 Europe Series 17,2025-02-13
https://www.hltv.org/matches/2379367/adalyamigos-vs-nitro-cct-season-2-south-america-series-7,adalYamigos,NITRO,2,0,CCT Season 2 South America Series 7,2025-02-13
https://www.hltv.org/matches/2379324/fnatic-vs-500-cct-season-2-europe-series-18,fnatic,500,2,0,CCT Season 2 Europe Series 18,2025-02-13
https://www.hltv.org/matches/2379036/nexus-vs-fire-flux-cct-season-2-europe-series-17,Nexus,Fire Flux,2,1,CCT Season 2 Europe Series 17,2025-02-13
https://www.hltv.org/matches/2379083/spirit-academy-vs-egoisto-betboom-landalan-2025,Spirit Academy,EGOISTO,3,0,BetBoom LanDaLan 2025,2025-02-13
https://www.hltv.org/matches/2379204/rare-atom-vs-gods-reign-esl-challenger-league-season-49-asia-pacific,Rare Atom,Gods Reign,13,7,ESL Challenger League Season 49 Asia-Pacific,2025-02-13
https://www.hltv.org/matches/2379160/eyeballers-vs-bad-news-eagles-yalla-compass-winter-2025,EYEBALLERS,Bad News Eagles,0,2,YaLLa Compass Winter 2025,2025-02-13
https://www.hltv.org/matches/2379203/gods-reign-vs-rare-atom-esl-challenger-league-season-49-asia-pacific,Gods Reign,Rare Atom,3,13,ESL Challenger League Season 49 Asia-Pacific,2025-02-13
https://www.hltv.org/matches/2379194/atox-vs-the-huns-blast-rising-asia-spring-2025,ATOX,The Huns,2,0,BLAST Rising Asia Spring 2025,2025-02-13
https://www.hltv.org/matches/2379035/nemiga-vs-sashi-cct-season-2-europe-series-17,Nemiga,Sashi,2,0,CCT Season 2 Europe Series 17,2025-02-13
https://www.hltv.org/matches/2379323/gtz-vs-9ine-cct-season-2-europe-series-18,GTZ,9INE,0,1,CCT Season 2 Europe Series 18,2025-02-13
https://www.hltv.org/matches/2379162/esc-vs-kono-yalla-compass-winter-2025,ESC,kONO,0,2,YaLLa Compass Winter 2025,2025-02-13
https://www.hltv.org/matches/2379322/gun5-vs-rush-b-cct-season-2-europe-series-18,GUN5,RUSH B,2,0,CCT Season 2 Europe Series 18,2025-02-13
https://www.hltv.org/matches/2379193/the-huns-vs-lynn-vision-blast-rising-asia-spring-2025,The Huns,Lynn Vision,2,1,BLAST Rising Asia Spring 2025,2025-02-13
https://www.hltv.org/matches/2379129/housebets-vs-mindfreak-epl-world-series-oceania-season-1,Housebets,Mindfreak,2,1,EPL World Series Oceania Season 1,2025-02-13
https://www.hltv.org/matches/2379192/atox-vs-rare-atom-blast-rising-asia-spring-2025,ATOX,Rare Atom,2,1,BLAST Rising Asia Spring 2025,2025-02-13
https://www.hltv.org/matches/2379317/nrg-vs-nouns-iem-dallas-2025-north-america-closed-qualifier,NRG,Nouns,2,1,IEM Dallas 2025 North America Closed Qualifier,2025-02-12
https://www.hltv.org/matches/2379298/solid-vs-gamehunters-cct-season-2-south-america-series-7,Solid,GameHunters,2,0,CCT Season 2 South America Series 7,2025-02-12
https://www.hltv.org/matches/2379311/legacy-vs-fluxo-iem-dallas-2025-south-america-closed-qualifier,Legacy,Fluxo,2,0,IEM Dallas 2025 South America Closed Qualifier,2025-02-12
https://www.hltv.org/matches/2379297/oddik-vs-mibr-academy-cct-season-2-south-america-series-7,ODDIK,MIBR Academy,2,0,CCT Season 2 South America Series 7,2025-02-12
https://www.hltv.org/matches/2379316/boss-vs-nouns-iem-dallas-2025-north-america-closed-qualifier,BOSS,Nouns,0,2,IEM Dallas 2025 North America Closed Qualifier,2025-02-12
https://www.hltv.org/matches/2379310/sharks-vs-fluxo-iem-dallas-2025-south-america-closed-qualifier,Sharks,Fluxo,0,2,IEM Dallas 2025 South America Closed Qualifier,2025-02-12
https://www.hltv.org/matches/2379299/kr-vs-uno-mille-cct-season-2-south-america-series-7,KRÜ,UNO MILLE,0,2,CCT Season 2 South America Series 7,2025-02-12
https://www.hltv.org/matches/2379034/eclot-vs-spirit-academy-cct-season-2-europe-series-17,ECLOT,Spirit Academy,2,0,CCT Season 2 Europe Series 17,2025-02-12
https://www.hltv.org/matches/2379321/ecstatic-vs-chimera-cct-season-2-europe-series-18,ECSTATIC,Chimera,2,0,CCT Season 2 Europe Series 18,2025-02-12
https://www.hltv.org/matches/2379082/insilio-vs-egoisto-betboom-landalan-2025,Insilio,EGOISTO,0,2,BetBoom LanDaLan 2025,2025-02-12
https://www.hltv.org/matches/2379296/dusty-roots-vs-swingers-cct-season-2-south-america-series-7,Dusty Roots,Swingers,2,1,CCT Season 2 South America Series 7,2025-02-12
https://www.hltv.org/matches/2379033/ence-vs-alliance-cct-season-2-europe-series-17,ENCE,Alliance,2,0,CCT Season 2 Europe Series 17,2025-02-12
https://www.hltv.org/matches/2379159/9ine-vs-jano-yalla-compass-winter-2025,9INE,JANO,2,1,YaLLa Compass Winter 2025,2025-02-12
https://www.hltv.org/matches/2379320/sinners-vs-alaska-cct-season-2-europe-series-18,SINNERS,ALASKA,2,0,CCT Season 2 Europe Series 18,2025-02-12
https://www.hltv.org/matches/2379305/atox-vs-lynn-vision-iem-dallas-2025-asia-closed-qualifier,ATOX,Lynn Vision,1,2,IEM Dallas 2025 Asia Closed Qualifier,2025-02-12
https://www.hltv.org/matches/2379009/1win-vs-egoisto-betboom-landalan-2025,1WIN,EGOISTO,1,2,BetBoom LanDaLan 2025,2025-02-12
https://www.hltv.org/matches/2379081/spirit-academy-vs-k27-betboom-landalan-2025,Spirit Academy,K27,2,0,BetBoom LanDaLan 2025,2025-02-12
https://www.hltv.org/matches/2379032/gun5-vs-b8-cct-season-2-europe-series-17,GUN5,B8,0,2,CCT Season 2 Europe Series 17,2025-02-12
https://www.hltv.org/matches/2379319/sashi-vs-cph-wolves-cct-season-2-europe-series-18,Sashi,CPH Wolves,2,0,CCT Season 2 Europe Series 18,2025-02-12
https://www.hltv.org/matches/2379161/zero-tenacity-vs-cybershoke-yalla-compass-winter-2025,Zero Tenacity,CYBERSHOKE,0,2,YaLLa Compass Winter 2025,2025-02-12
https://www.hltv.org/matches/2379128/mindfreak-vs-semperfi-epl-world-series-oceania-season-1,Mindfreak,SemperFi,0,2,EPL World Series Oceania Season 1,2025-02-12
https://www.hltv.org/matches/2379031/partizan-vs-fnatic-cct-season-2-europe-series-17,Partizan,fnatic,2,0,CCT Season 2 Europe Series 17,2025-02-12
https://www.hltv.org/matches/2379304/lynn-vision-vs-the-huns-iem-dallas-2025-asia-closed-qualifier,Lynn Vision,The Huns,2,0,IEM Dallas 2025 Asia Closed Qualifier,2025-02-12
https://www.hltv.org/matches/2379318/bcgame-vs-cybershoke-cct-season-2-europe-series-18,BC.Game,CYBERSHOKE,2,0,CCT Season 2 Europe Series 18,2025-02-12
https://www.hltv.org/matches/2379008/cs2news-vs-k27-betboom-landalan-2025,CS2News,K27,0,2,BetBoom LanDaLan 2025,2025-02-12
https://www.hltv.org/matches/2379127/vantage-vs-housebets-epl-world-series-oceania-season-1,Vantage,Housebets,0,2,EPL World Series Oceania Season 1,2025-02-12
https://www.hltv.org/matches/2379190/lynn-vision-vs-ur-blast-rising-asia-spring-2025,Lynn Vision,UR,2,0,BLAST Rising Asia Spring 2025,2025-02-12
https://www.hltv.org/matches/2379191/the-huns-vs-chinggis-warriors-blast-rising-asia-spring-2025,The Huns,Chinggis Warriors,2,1,BLAST Rising Asia Spring 2025,2025-02-12
https://www.hltv.org/matches/2379315/nouns-vs-marsborne-iem-dallas-2025-north-america-closed-qualifier,Nouns,Marsborne,2,1,IEM Dallas 2025 North America Closed Qualifier,2025-02-11
https://www.hltv.org/matches/2379314/boss-vs-nrg-iem-dallas-2025-north-america-closed-qualifier,BOSS,NRG,0,2,IEM Dallas 2025 North America Closed Qualifier,2025-02-11
https://www.hltv.org/matches/2379295/familia-maquininha-vs-nitro-cct-season-2-south-america-series-7,Familia Maquininha,NITRO,2,1,CCT Season 2 South America Series 7,2025-02-11
https://www.hltv.org/matches/2379308/legacy-vs-fluxo-iem-dallas-2025-south-america-closed-qualifier,Legacy,Fluxo,2,0,IEM Dallas 2025 South America Closed Qualifier,2025-02-11
https://www.hltv.org/matches/2379309/sharks-vs-imperial-iem-dallas-2025-south-america-closed-qualifier,Sharks,Imperial,2,0,IEM Dallas 2025 South America Closed Qualifier,2025-02-11
